,userId,movieId,rating,timestamp
668,11,778,4.5,1391658505
669,11,785,3.5,1391656845
670,11,923,5.0,1391658556
671,11,1027,4.5,1391658634
672,11,1201,5.0,1391658440
673,11,1408,5.0,1391658667
674,11,1918,3.0,1391657062
675,11,2042,3.5,1391657376
676,11,2596,4.5,1391657543
677,11,2762,3.0,1391658583
678,11,3424,3.0,1391657112
679,11,5669,3.0,1391658601
680,11,6598,5.0,1391657861
681,11,26614,5.0,1391658574
682,11,48516,5.0,1391658450
683,11,51084,4.0,1391657605
684,11,71211,3.5,1391657720
685,11,77455,4.5,1391658141
686,11,80489,4.5,1391658399
687,11,80906,3.0,1391658137
688,11,81158,4.0,1391658210
689,11,81562,3.5,1391658218
690,11,88129,4.0,1391658385
691,11,91500,4.5,1391658311
692,11,91529,4.5,1391658125
693,11,91548,4.0,1391658270
694,11,96079,4.0,1391658186
695,11,97938,4.0,1391657610
696,11,104841,5.0,1391658157
697,11,106487,5.0,1391657798
698,12,253,3.0,968045587
699,12,529,1.0,968045407
700,12,538,3.0,968045438
701,12,608,2.0,968045353
702,12,673,1.0,968045732
703,12,736,4.0,968045680
704,12,737,3.0,968045764
705,12,1032,2.0,968045561
706,12,1077,3.0,968045500
707,12,1197,1.0,955407153
708,12,1215,5.0,968045353
709,12,1220,5.0,955407153
710,12,1230,2.0,968045354
711,12,1235,5.0,968045354
712,12,1374,1.0,968045475
713,12,1387,4.0,968045475
714,12,1639,2.0,968045438
715,12,1732,3.0,968045529
716,12,2259,2.0,955407153
717,12,2355,2.0,968045475
718,12,2668,2.0,968045764
719,12,2959,4.0,968045407
720,12,3146,2.0,968045732
721,12,3148,1.0,968045379
722,12,3176,3.0,968045649
723,12,3179,2.0,968045354
724,12,3298,4.0,968045529
725,12,3324,1.0,968045732
726,12,3408,4.0,968045379
727,12,3474,4.0,955407153
728,12,3770,3.0,968045619
729,12,3773,2.0,968045680
730,12,3780,2.0,968045619
731,12,3791,1.0,968045232
732,12,3793,5.0,968045232
733,12,3799,1.0,968045198
734,12,3801,3.0,968045198
735,12,3809,3.0,968045172
736,12,3825,5.0,968045142
737,12,3827,2.0,968045142
738,12,3831,4.0,968045106
739,12,3841,2.0,968045074
740,12,3844,1.0,968045074
741,12,3861,3.0,968045015
742,12,3863,5.0,968045015
743,12,3865,5.0,968045015
744,12,3869,2.0,968044981
745,12,3871,2.0,968044981
746,12,3873,3.0,968044981
747,12,3879,5.0,968044949
748,12,3886,2.0,968044949
749,13,1,5.0,1331380058
750,13,47,2.5,1331380914
751,13,110,4.0,1331380038
752,13,277,4.0,1331379348
753,13,296,3.5,1331380895
754,13,318,4.5,1331380029
755,13,480,3.0,1331380025
756,13,524,3.5,1331379485
757,13,527,4.0,1331380901
758,13,531,4.0,1331379483
759,13,587,3.0,1331380851
760,13,590,4.0,1331380062
761,13,914,4.0,1331379366
762,13,919,3.5,1331380871
763,13,1027,3.0,1331379520
764,13,1259,4.0,1331380814
765,13,1265,2.5,1331380845
766,13,1918,3.0,1331379386
767,13,1961,4.0,1331380745
768,13,2355,4.0,1331380741
769,13,2572,3.5,1331379777
770,13,2761,4.0,1331379470
771,13,2762,3.0,1331380765
772,13,2804,3.0,1331380731
773,13,2908,3.0,1331379494
774,13,3147,4.0,1331380752
775,13,3255,3.5,1331379342
776,13,3396,3.5,1331379599
777,13,4306,4.0,1331380721
778,13,4310,4.5,1331379506
779,13,4321,2.5,1331379589
780,13,4718,3.5,1331379530
781,13,4878,4.5,1331380145
782,13,4886,3.5,1331380834
783,13,4993,4.5,1331380883
784,13,5989,4.0,1331380785
785,13,6377,4.5,1331380734
786,13,7361,4.0,1331380159
787,13,7502,4.5,1331380306
788,13,54286,3.5,1331380782
789,13,58559,4.5,1331380873
790,13,64614,4.5,1331380830
791,13,69757,4.0,1331379748
792,13,78499,4.0,1331380725
793,13,81834,4.5,1331380387
794,13,93363,3.0,1331379985
795,14,594,1.0,976243997
796,14,1196,4.0,976243997
797,14,1721,3.0,976243912
798,14,2038,3.0,976244179
799,14,2355,2.0,976244179
800,14,2394,3.0,976244471
801,14,2628,3.0,976243933
802,14,2716,3.0,976244313
803,14,2724,3.0,976244524
804,14,3157,2.0,976244564
805,14,3175,5.0,976244313
806,14,3354,3.0,976243997
807,14,3623,3.0,976244423
808,14,3751,4.0,976244205
809,14,3988,4.0,976244343
810,15,1,2.0,997938310
811,15,2,2.0,1134521380
812,15,6,4.0,1040205753
813,15,10,3.0,1093028290
814,15,11,2.5,1093028381
815,15,14,2.5,1166586286
816,15,16,3.5,1093070150
817,15,19,1.0,1093028409
818,15,21,4.5,1058249528
819,15,22,2.5,1093070415
820,15,25,3.0,1033345172
821,15,32,4.0,997938466
822,15,34,3.0,997938310
823,15,39,2.5,1093028334
824,15,44,3.0,1122576665
825,15,47,5.0,1054449816
826,15,50,5.0,997938500
827,15,62,2.0,1093028336
828,15,70,0.5,1093070467
829,15,82,5.0,1044220302
830,15,94,3.0,1166587063
831,15,101,4.0,1134522072
832,15,104,1.0,1093070113
833,15,107,2.0,1166586594
834,15,110,3.0,1040205792
835,15,111,5.0,997938500
836,15,112,2.5,1093070156
837,15,123,4.0,997938358
838,15,125,3.5,1245362506
839,15,145,3.5,1134521543
840,15,149,5.0,1075142933
841,15,150,3.0,997939380
842,15,153,1.0,1128274517
843,15,157,2.0,1052896975
844,15,160,0.5,1093028411
845,15,161,3.0,1093028319
846,15,163,2.0,1166586021
847,15,164,4.0,997938413
848,15,165,3.0,1093028183
849,15,170,2.5,1166586376
850,15,172,1.0,1093070329
851,15,175,4.0,1166587180
852,15,180,3.0,1166586276
853,15,185,2.0,1052896916
854,15,198,1.5,1134521967
855,15,208,1.5,1193435482
856,15,214,2.0,1033345241
857,15,215,4.5,1054449903
858,15,216,1.0,1349622582
859,15,223,4.0,997939415
860,15,225,1.0,1134521432
861,15,231,3.5,1093028308
862,15,232,4.0,1033345227
863,15,235,4.0,997939415
864,15,237,3.5,1166586251
865,15,246,5.0,997938656
866,15,247,2.0,997938567
867,15,252,2.0,1093070318
868,15,253,2.0,1093028328
869,15,260,5.0,997938437
870,15,265,1.0,1058250479
871,15,288,2.0,1093028372
872,15,292,1.0,1093028298
873,15,293,5.0,997938567
874,15,296,5.0,997938771
875,15,300,4.0,1054449869
876,15,306,5.0,997938737
877,15,307,4.0,997938894
878,15,308,4.0,1052897100
879,15,316,3.0,1052896866
880,15,318,2.0,997938727
881,15,322,2.5,1120209787
882,15,329,1.5,1093028255
883,15,339,2.5,1122576622
884,15,342,3.0,1058250589
885,15,344,2.0,1093028220
886,15,349,3.0,997939193
887,15,353,3.0,1093070088
888,15,357,3.5,1058250490
889,15,364,4.0,997939065
890,15,367,2.0,1374637824
891,15,370,3.5,1122576670
892,15,371,2.0,1443385370
893,15,372,3.0,1465793100
894,15,373,3.5,1054449871
895,15,377,4.0,1033344267
896,15,380,4.0,997939179
897,15,382,3.5,1166586661
898,15,429,1.0,1465955324
899,15,431,4.0,1132469126
900,15,434,3.0,1093028320
901,15,440,2.5,1058250627
902,15,441,4.0,997938322
903,15,442,1.0,1193435522
904,15,454,3.0,1093028323
905,15,457,5.0,997938567
906,15,466,2.5,1134521456
907,15,471,3.0,1166586067
908,15,474,3.0,1093028384
909,15,480,3.0,997939193
910,15,481,3.0,1166586748
911,15,485,0.5,1093070332
912,15,494,4.0,1093028414
913,15,500,3.0,1035258747
914,15,508,1.5,1093028394
915,15,509,2.0,1093028389
916,15,520,3.5,1443384915
917,15,524,2.5,1166586387
918,15,527,4.0,997937239
919,15,535,3.0,1033345148
920,15,539,2.0,1093028325
921,15,540,1.5,1240203835
922,15,541,5.0,997938438
923,15,543,3.0,1093070381
924,15,549,5.0,997938676
