youtubeId,movieId,title,trailer_present,video downloaded,Durations,FPS,Width,Height,Aspect Ratio,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
dO2LWKpeyI8,14,Nixon (1995),1,0,272,29,640,480,1.33,2159,0,2,1,19,0,0,7,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,535,0,0,0,1,1,0,0,0,0,0,0,10,37,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,10,15,0,8,0,43,1,1,1,0,1,0,0,0,0,0,0,8,2,0,0,0,1
EJXDMwGWhoA,16,Casino (1995),1,0,182,23,1280,720,1.78,1531,0,123,2,10,1,2,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,123,1,0,0,0,16,0,0,0,0,0,0,1,24,25,0,0,0,0,0,0,0,0,0,0,1,0,1,11,14,7,3,0,3,0,32,6,0,1,1,7,0,12,0,0,0,1,1,6,16,1,0,0
DfqPjRMsRP0,19,Ace Ventura: When Nature Calls (1995),1,0,118,29,720,480,1.5,946,0,32,0,1,0,0,49,3,1,2,0,0,0,10,2,23,2,1,0,0,1,0,10,1,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
yNLaTtpovys,21,Get Shorty (1995),1,0,154,23,1920,1024,1.88,1341,0,143,2,11,0,1,24,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,74,4,0,0,0,0,0,0,0,0,0,0,3,31,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,104,172,19,29,0,1,0,0,2,0,3,0,0,0,0,0,10,0,0,0,0,0,21
lsmXhM4yfU0,22,Copycat (1995),1,0,119,23,640,356,1.8,668,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,1,0,3,28,0,1,3,10,9,0,0,0,5,1,2,0,1,6,0,0,0
OOTTvrb4JZI,23,Assassins (1995),1,0,161,29,1280,720,1.78,1040,0,70,0,0,0,2,0,0,0,0,0,1,0,22,0,2,0,0,0,0,0,0,0,0,1,4,56,3,0,1,0,0,0,2,0,0,0,1,13,19,7,0,0,0,0,0,0,0,0,0,0,1,0,5,0,12,0,14,0,0,0,9,11,0,1,0,18,0,0,0,0,0,0,4,7,0,0,0,0
gHl-UHu2-lM,24,Powder (1995),1,0,242,23,640,350,1.83,1273,1,92,2,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,37,12,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,1,0,0,0,0,0,0,0,0,0,4,4,5,0,6,25,0,1,2,0,0,1,0,16,0,11,0,0,2,0,49,4,0,0,0,0
UMlYWZgCIgo,25,Leaving Las Vegas (1995),1,0,120,29,720,480,1.5,737,0,14,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,27,2,0,0,0,0,0,0,1,0,0,0,133,6,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,8,1,0,0,14,1,0,1,0,17,0,7,0,0,2,0,1,11,0,0,0,0
RQLVzTtt2Ws,27,Now and Then (1995),1,0,161,23,1920,1080,1.78,1792,222,74,5,0,0,0,5,0,0,0,0,0,1,2,3,0,1,0,2,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,3,0,0,0,104,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,11,6,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
lYSHAyODiGs,28,Persuasion (1995),1,0,82,23,702,480,1.46,703,3,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,2,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,4,0,0,0,0,0,2,0,0,1,0,32,0,0,0,5,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toH1vzAmDBI,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1,0,74,25,424,240,1.77,172,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
mQf3Ngg2cks,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1,0,133,23,546,360,1.52,592,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19,2,19,2,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,6,0,0,4,2,4,0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
gA-5nLQCmW8,31,Dangerous Minds (1995),1,0,116,25,854,470,1.82,671,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,2,1,0,0,21,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0
15s4Y9ffW_o,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1,0,170,23,1280,720,1.78,1218,1,58,1,0,2,1,17,0,0,0,0,0,0,3,2,4,2,0,1,21,4,2,0,0,1,1,25,0,0,0,0,7,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,5,6,0,33,1,3,1,0,4,0,0,0,0,0,1,1,0,4,1,0,0
tVxeoUtVF0o,34,Babe (1995),1,0,127,24,426,230,1.85,147,0,0,0,0,0,0,5,1,0,0,0,0,13,15,25,50,19,377,76,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,14,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0
ccq3f9-lQyM,35,Carrington (1995),1,0,151,23,566,360,1.57,770,8,0,0,0,0,0,0,10,0,0,0,0,15,0,2,0,11,0,0,0,0,0,0,0,7,0,93,0,0,0,0,0,0,0,1,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,4,11,0,1,0,4,0,0,0,23,5,0,0,0,0,0,0
qpQ-CnutDy0,37,Across the Sea of Time (1995),1,0,221,12,322,240,1.34,1271,0,47,0,2,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,59,11,21,1,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0
6PKq7YSpO6c,38,It Takes Two (1995),1,0,115,23,706,480,1.47,1010,5,9,0,0,0,1,0,5,0,0,0,0,8,3,0,0,78,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,10,2,0,4,0,0,10,13,0,4,0,19,0,0,0,0,0,0,0,0,1,0,10,0,2,0,19,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,2
XuHEa7pWAQY,39,Clueless (1995),1,0,106,29,854,480,1.78,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OXc0-EME0C8,41,Richard III (1995),1,0,179,24,608,360,1.69,1183,0,1,0,3,0,3,1,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,10,0,0,0,0,0,0,0,0,1,0,49,0,8,5,0,1,0,1,0,2,0,14,0,0,0,4,3,2,0,2,0,0,0,1
CvsAuHYBgEQ,43,Restoration (1995),1,0,131,23,1920,1080,1.78,1358,0,0,1,0,0,0,0,28,0,2,0,0,2,0,0,5,5,0,2,1,0,0,0,0,1,4,10,2,0,0,0,0,0,0,0,0,0,0,21,52,31,0,1,0,13,0,0,0,0,0,0,0,0,2,0,22,0,6,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,0
JHIfHL5UgFs,44,Mortal Kombat (1995),1,0,107,29,1280,720,1.78,641,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,6,6,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,1,15,5,0,0,0,0
Y1uPXA1ceNo,45,To Die For (1995),1,0,143,29,720,480,1.5,1102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,6,0,48,0,0,0,0,11,0,0,0,0,0,1,2,11,0,1,0,2
K5_2VgJUSBA,46,How to Make an American Quilt (1995),1,0,145,23,702,480,1.46,931,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,1,0,0,0,0,0,0,0,0,0,13,1,23,0,0,0,4,0,0,0,0,0,0,0,0,4,0,60,14,21,0,0,0,2,11,0,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0
SpKbZ_3zlb0,47,Seven (a.k.a. Se7en) (1995),1,0,143,24,1920,1080,1.78,717,0,16,0,7,1,0,1,0,0,0,0,0,0,0,4,9,0,0,0,2,0,0,0,3,18,0,164,0,0,0,0,0,0,0,0,0,0,0,35,32,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,2,2,5,0,0,5,0,0,0,3,0,3,24,0,0,0,0,0
DSf_pVG8QZM,48,Pocahontas (1995),1,0,118,29,636,480,1.32,434,0,3,0,4,0,0,0,9,3,1,0,0,0,26,4,5,1,0,0,0,0,0,0,1,4,0,1,0,0,0,8,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0
J5mszOh_Qis,49,When Night Is Falling (1995),1,0,124,24,720,480,1.5,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,0,17,0,0,0,0,0,0
oiXdPolca5w,50,"Usual Suspects, The (1995)",1,0,144,23,1280,716,1.79,621,0,2,0,0,0,2,4,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
K4MltltKq4k,54,"Big Green, The (1995)",1,0,136,25,320,240,1.33,1162,1,31,10,0,0,0,4,2,1,0,8,0,2,0,4,2,18,1,6,0,1,0,0,0,0,0,0,0,0,1,0,72,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jG9pUsmjAO8,55,Georgia (1995),1,0,96,23,640,480,1.33,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,5,0,41,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,34,1,4,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0
ThH8WocPRM0,57,Home for the Holidays (1995),1,0,182,23,712,480,1.48,1422,0,75,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,6,30,5,0,0,0,1,0,0,0,0,0,0,20,11,12,0,1,0,12,0,2,0,0,0,0,0,0,2,0,22,9,2,3,16,0,22,1,0,13,0,5,0,0,0,0,0,0,0,1,0,0,0,2
0or7hSz-7gc,58,"Postman, The (Postino, Il) (1994)",1,0,113,29,640,360,1.78,702,18,0,0,0,0,2,0,16,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,3,0,0,0,0,0,0,14,23,15,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0
yoIBXVm_B9Y,60,"Indian in the Cupboard, The (1995)",1,0,121,23,688,480,1.43,448,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
jY56N6irNCk,61,Eye for an Eye (1996),1,0,55,12,320,240,1.33,89,0,41,0,0,0,3,7,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,3,0,4,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0
JYoWGIrXiz0,62,Mr. Holland's Opus (1995),1,0,63,29,320,240,1.33,641,1,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
JAAhQwcJ20U,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1,0,91,23,1280,720,1.78,757,0,136,0,0,11,0,36,5,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,31,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,19,0,14,3,1,0,0,3,0,7,0,7,0,0,0,1,0,0,0,0,0,0
Psql1jhaIiA,64,Two if by Sea (1996),1,0,116,29,640,480,1.33,792,1,61,0,0,3,0,0,57,0,0,0,0,0,0,0,15,30,0,0,3,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,0,1,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,6,4,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MubmJ2jwvOM,66,Lawnmower Man 2: Beyond Cyberspace (1996),1,0,106,23,640,350,1.83,284,0,1,5,0,0,1,0,0,1,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,2,0,0,0,4,0,3,0,2,0,0,2,0,0,0,0,0
9gQuxMD5jzU,70,From Dusk Till Dawn (1996),1,0,119,23,1920,1080,1.78,1039,0,271,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,90,473,0,0,0,0,0,0,0,0,0,0,1,0,1,0,294,82,123,0,11,0,0,0,0,1,0,2,0,0,0,0,0,0,0,91,0,0,0,0
YC3npzqwXcs,71,Fair Game (1995),1,0,112,23,702,480,1.46,507,0,20,0,0,7,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,24,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,2,0
hck5I4F1OgU,73,"Misérables, Les (1995)",1,0,105,23,702,480,1.46,613,0,0,0,13,0,8,11,6,0,0,0,0,0,1,0,0,8,0,3,2,0,0,0,0,3,9,27,12,1,0,0,0,29,0,0,0,0,0,0,3,1,0,0,0,6,0,0,0,0,0,0,1,3,0,0,41,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GJ6-ymSjShg,74,Bed of Roses (1996),1,0,124,15,320,240,1.33,424,1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,26,0,0,0,4,0,0,0,0,0,0,0,0,1,0,6,0,3,0,10,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0
1AeAvE3FxQ8,76,Screamers (1995),1,0,116,23,640,480,1.33,270,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,21,3,0,0,21,4,0,0,0,0,0,0,0,1,0,0,0,0
xjPZbigB4NA,77,Nico Icon (1995),1,0,4052,29,488,360,1.36,20943,14,599,12,27,5,25,5,41,25,26,0,3,36,32,94,28,20,1,10,0,16,29,0,0,16,14,313,73,0,0,0,279,0,15,6,1,27,37,359,160,3036,0,1,7,0,31,0,1,2,0,11,9,0,13,13,522,21,977,38,93,184,291,159,2,8,7,101,5,2,0,44,70,604,2,26,0,18,0,40
kDdwRURSEzI,78,"Crossing Guard, The (1995)",1,0,114,23,1920,1080,1.78,620,0,53,0,0,2,0,1,4,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,1,11,6,6,0,0,2,0,0,2,9,0,0,0,0,0,1,0,0,0,0,0,3
Awng-jZnkoY,79,"Juror, The (1996)",1,0,128,15,320,240,1.33,244,6,27,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jL4l_tyPC0Y,80,"White Balloon, The (Badkonake sefid) (1995)",1,0,103,23,640,320,2.0,652,3,4,5,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
i1o_PO3ridY,81,Things to Do in Denver When You're Dead (1995),1,0,114,29,640,480,1.33,507,0,0,0,1,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0,1,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0
qiAyu1qKkfE,82,Antonia's Line (Antonia) (1995),1,0,97,23,688,480,1.43,762,13,11,0,0,0,2,0,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,8,4,2,0,0,0,2,0,0,0,0,0,4,20,1,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,18,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
UwkAOHd8WRU,83,Once Upon a Time... When We Were Colored (1995),1,0,135,23,702,480,1.46,1307,0,18,0,0,10,0,18,0,0,0,0,0,0,11,0,0,13,0,0,7,0,0,0,0,1,18,41,2,1,0,0,0,2,0,1,3,0,0,0,1,75,11,2,4,5,0,0,0,2,0,0,0,0,2,0,30,0,11,0,41,0,7,0,0,0,0,1,0,0,0,0,0,6,0,5,0,0,0,0
FmYKCjilWAs,84,Last Summer in the Hamptons (1995),1,0,196,23,1280,720,1.78,2332,1,17,0,0,8,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,23,6,50,0,0,0,0,0,0,0,0,0,0,1,591,210,115,1,0,0,19,1,0,0,0,0,0,3,0,1,0,63,5,4,14,39,0,0,12,2,8,14,7,0,0,0,0,0,4,16,0,2,0,0,0
bdqnz-FtIog,85,Angels and Insects (1995),1,0,159,23,706,480,1.47,666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,21,0,2,3,0,0,0,0,20,0,55,0,0,0,0,1,0,0,0,0,0,0,3,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,19,12,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FjPueQfeQLs,87,Dunston Checks In (1996),1,0,62,23,704,480,1.47,131,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,41,13,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0
BRgCb1QjOv4,88,Black Sheep (1996),1,0,146,29,720,480,1.5,889,0,27,2,17,0,0,31,0,0,0,0,0,0,0,5,2,0,0,0,0,6,0,0,0,10,2,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,26,15,15,4,0,0,10,0,0,0,0,18,0,1,0,0,17,0,5,0,0,0,0,0
o6trRzB8fiA,89,Nick of Time (1995),1,0,141,23,640,480,1.33,811,1,10,0,56,0,17,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,2,207,4,0,0,2,1,0,1,0,0,0,0,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,7,0,12,0,0,0,3,2,1,1,1,12,1,0,0,0,2,3,23,3,0,0,0,0
qgHHBYzgL-s,92,Mary Reilly (1996),1,0,134,29,480,360,1.33,421,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
