youtubeId,movieId,title,trailer_present,video downloaded,Durations,FPS,Width,Height,Aspect Ratio
pS4GWCAYZFo,74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",1,0,95,25,854,480,1.78
xf5VOvB5MHA,74416,Fish Tank (2009),1,0,143,23,1920,1080,1.78
sxJbhZ8mA3s,74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",1,0,114,29,640,480,1.33
JA2z8rHk8k0,74450,Valentine's Day (2010),1,0,89,23,1920,1056,1.82
NS3nTkvvHi8,74452,"Wolfman, The (2010)",1,0,149,23,1920,1056,1.82
5iaYLCiq5RM,74458,Shutter Island (2010),1,0,142,23,1280,544,2.35
Ls4t_y6lTUo,74486,$9.99 (2008),1,0,129,23,640,340,1.88
oSsodK7KFXQ,74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",1,0,89,24,1280,720,1.78
xko1Mx5w4tg,74530,Percy Jackson & the Olympians: The Lightning Thief (2010),1,0,150,23,1920,816,2.35
NAH8qgVY9jE,74532,Cop Out (2010),1,0,164,23,1920,816,2.35
R_a642mh5-8,74545,"Ghost Writer, The (2010)",1,0,179,23,1920,1080,1.78
RbuEhwselE0,74624,Agora (2009),1,0,131,24,640,346,1.85
uY25_ndE8lc,74649,Shades of Ray (2008),1,0,33,29,640,480,1.33
jDDFNpj9xBQ,74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),1,0,124,29,1280,720,1.78
TfeK0aN9w24,74685,"Crazies, The (2010)",1,0,149,23,1280,544,2.35
r0fq5dd0C60,74688,Dear John (2010),1,0,146,23,1920,1080,1.78
JqnjK79fGSw,74698,Tooth Fairy (2010),1,0,152,29,1280,720,1.78
SJ9y4SCLvNc,74740,Fermat's Room (La habitación de Fermat) (2007),1,0,66,29,424,240,1.77
pMiCJefpn9Q,74789,Alice in Wonderland (2010),1,0,118,23,1920,1036,1.85
e3KJ21TLKVE,74795,Green Zone (2010),1,0,129,23,1280,544,2.35
-jAbatBqqSc,74851,From Paris with Love (2010),1,0,73,30,1920,800,2.4
cwdliqOGTLw,74916,Greenberg (2010),1,0,149,23,1280,720,1.78
oWJJGXvL7PM,74946,She's Out of My League (2010),1,0,152,24,1280,720,1.78
ntkeZl2zZOo,75349,Teenage Caveman (2002),1,0,105,15,320,240,1.33
wKfmsOfYNh8,75803,Our Family Wedding (2010),1,0,149,23,1920,1080,1.78
tOGRLdlWHT4,75805,"Bounty Hunter, The (2010)",1,0,149,24,1280,720,1.78
rGRiuTbpjLw,75813,Leaves of Grass (2009),1,0,143,23,1920,1036,1.85
jl9Nvg4yuus,75985,Repo Men (2010),1,0,150,23,1280,720,1.78
0BRcVMPM-rs,75990,"Apprenticeship of Duddy Kravitz, The (1974)",1,0,6890,24,720,480,1.5
oTXOxLI0kVQ,76030,Case 39 (2009),1,0,146,23,1280,720,1.78
uXLbQrK6cXw,76054,Oceans (Océans) (2009),1,0,142,23,1920,800,2.4
HszVQgs4e_c,76077,Hot Tub Time Machine (2010),1,0,150,29,1920,1080,1.78
OPBaIf6kM0k,76091,Mother (Madeo) (2009),1,0,130,23,640,272,2.35
IT_ufPxiXl8,76093,How to Train Your Dragon (2010),1,0,111,23,1280,720,1.78
TjKW0tG7I8s,76173,Micmacs (Micmacs à tire-larigot) (2009),1,0,131,29,640,266,2.41
TfyunOnMGqM,76175,Clash of the Titans (2010),1,0,138,24,1920,818,2.35
yxbjexP3Isc,76251,Kick-Ass (2010),1,0,70,23,1920,800,2.4
uZOE7HgvI3c,76272,Five Minutes of Heaven (2009),1,0,114,23,1280,688,1.86
aspBKFz2dBI,76293,Date Night (2010),1,0,152,23,1920,1080,1.78
j9SipMwaK68,76738,Steam of Life (Miesten vuoro) (2010),1,0,112,29,1280,720,1.78
LkbR3nQqcrk,77191,Death at a Funeral (2010),1,0,152,23,1920,1080,1.78
T1x0bYr0bgY,77206,Diary of a Wimpy Kid (2010),1,0,117,23,1280,720,1.78
SzcDvjXcAZQ,77291,Aria (1987),1,0,42,23,640,480,1.33
_dyUsvkfXc4,77359,Red Riding: 1983 (2009),1,0,147,23,1920,1056,1.82
o_K6y8ihyi8,77364,"Losers, The (2010)",1,0,151,24,424,240,1.77
lMw0kLmuHOE,77421,Cyrus (2010),1,0,143,23,1920,1056,1.82
IX8fKLjC__c,77427,"Human Centipede, The (First Sequence) (2009)",1,0,136,25,1280,720,1.78
oHJBdDSTbLw,77455,Exit Through the Gift Shop (2010),1,0,76,23,1280,544,2.35
BoohRoVA9WQ,77561,Iron Man 2 (2010),1,0,177,23,1280,720,1.78
ZuYoEtEI_go,77798,"Nightmare on Elm Street, A (2010)",1,0,155,23,1280,720,1.78
yGk2TojOd-4,77800,Four Lions (2010),1,0,123,25,424,240,1.77
P6IatFCoLNU,77808,Bobby Deerfield (1977),1,0,30,29,640,480,1.33
aMcDeNo6KUs,77866,Robin Hood (2010),1,0,150,23,1280,720,1.78
1aQRC_4LheY,77907,"Red Chapel, The (Røde kapel, Det) (2009)",1,0,315,25,640,480,1.33
XYDeHIszUqA,78034,Cemetery Junction (2010),1,0,108,25,426,240,1.77
3oiY7W7nDeE,78039,Blue Valentine (2010),1,0,112,23,1280,720,1.78
NXX51rOSHuE,78041,Killers (2010),1,0,70,23,1920,1080,1.78
4CCXSG1WSwY,78088,Buried (2010),1,0,69,23,1920,800,2.4
bZ7Li5w2I-k,78105,Prince of Persia: The Sands of Time (2010),1,0,150,23,1920,800,2.4
D9_wlBdLTMc,78111,Artists and Models (1955),1,0,6544,23,854,480,1.78
zi9WlsYCr-k,78116,Please Give (2010),1,0,128,23,640,272,2.35
RDs-VbbDfzQ,78122,Peter & the Wolf (2006),1,0,29,15,320,240,1.33
Djz0q-GeboM,78174,Sex and the City 2 (2010),1,0,80,24,1920,1038,1.85
PQDb6-W0Grs,78209,Get Him to the Greek (2010),1,0,149,23,1280,688,1.86
F_7b3kzWzg8,78218,Unthinkable (2010),1,0,86,25,1920,1080,1.78
cut4IW0oz1w,78264,"Back-up Plan, The (2010)",1,0,140,29,1280,720,1.78
lDB7bnl7nQQ,78266,Splice (2009),1,0,133,23,1920,1080,1.78
pNA3cxwNX-0,78316,Letters to Juliet (2010),1,0,116,25,640,480,1.33
f8bTs6HKiqI,78349,Exam (2009),1,0,126,30,640,360,1.78
3Ppqbnhp7PI,78467,Jonah Hex (2010),1,0,148,23,1920,800,2.4
g0fSsvQ-bG8,78469,"A-Team, The (2010)",1,0,144,23,1920,1080,1.78
TNMpa5yBf5o,78499,Toy Story 3 (2010),1,0,149,23,1920,1080,1.78
bE_X2pDRXyY,78574,Winter's Bone (2010),1,0,145,23,1920,1080,1.78
WV8bbMxPBdc,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),1,0,92,24,1920,816,2.35
pxS_FWBOW0M,78703,TiMER (2009),1,0,142,23,1280,720,1.78
lgn9SCuZiIA,78729,24: Redemption (2008),1,0,177,29,654,480,1.36
hZxJzhIPTTg,78772,"Twilight Saga: Eclipse, The (2010)",1,0,99,23,1280,544,2.35
qQmx_qvKKqU,78829,"Betrayal, The (Nerakhoon) (2008)",1,0,147,23,640,358,1.79
JJkPLYmUyzg,78836,Enter the Void (2009),1,0,127,23,1920,800,2.4
-egQ79OrYCs,78893,"Last Airbender, The (2010)",1,0,114,24,1280,720,1.78
rjv36b99JXk,78903,State of Siege (État de siège) (1972),1,0,94,23,1920,1080,1.78
dL0iAXUatdY,79029,Kurt Cobain About a Son (2006),1,0,120,23,426,240,1.77
RXZY_XRjABs,79091,Despicable Me (2010),1,0,162,23,1280,720,1.78
bZMyY0WuwyY,79134,Grown Ups (2010),1,0,89,23,1920,1036,1.85
YTT_EmF9Bas,79136,Thirst (2008),1,0,94,29,426,240,1.77
v2uV0_1C4UM,79139,"Sorcerer's Apprentice, The (2010)",1,0,151,23,1920,800,2.4
hCw1-t4pCL8,79163,Swedish Auto (2006),1,0,66,29,424,240,1.77
r73tMMDKjas,79185,Knight and Day (2010),1,0,156,23,1920,1080,1.78
JN2eLySBIMc,79203,Nightwatching (2007),1,0,107,25,854,480,1.78
2SmmxvHLsKk,79224,"Karate Kid, The (2010)",1,0,120,23,1920,1080,1.78
zBZ8mTtoI9I,79259,Cherrybomb (2009),1,0,98,24,426,240,1.77
A2c9MsP3OVs,79274,Batman: Under the Red Hood (2010),1,0,71,30,640,360,1.78
i8xsR6rOk-g,79293,Salt (2010),1,0,147,23,1920,888,2.16
mpi0qsp3v_w,79357,Mr. Nobody (2009),1,0,124,23,1920,1080,1.78
-FHlvEc3vaE,79428,Dinner for Schmucks (2010),1,0,146,23,1280,720,1.78
XdYivVpbXvc,79469,"Northerners, The (De noorderlingen) (1992)",1,0,303,29,1280,640,2.0
gaBdgu00otE,79553,Ip Man 2 (2010),1,0,136,23,1920,1080,1.78
uGyLFdzhw-c,79590,"Rebound, The (2009)",1,0,151,25,426,240,1.77
D6WOoUG1eNo,79592,"Other Guys, The (2010)",1,0,153,23,1280,720,1.78
dKTpGn3BM64,79677,"Two Escobars, The (2010)",1,0,157,23,1920,1080,1.78
27sS-CflbI0,79686,All Tomorrow's Parties (2009),1,0,143,25,638,360,1.77
C6RU5y2fU6s,79695,"Expendables, The (2010)",1,0,153,23,1280,720,1.78
7wd5KEaOtm4,79702,Scott Pilgrim vs. the World (2010),1,0,152,23,1280,692,1.85
YNszOl14AWg,79720,Animal Kingdom (2010),1,0,126,23,640,274,2.34
yiQCofKrYAI,79796,Centurion (2010),1,0,129,29,640,272,2.35
FPDSu9v3odM,79824,Babies (Bébé(s)) (2010),1,0,142,23,1280,720,1.78
oCmvhghjmsk,79868,Heartless (2009),1,0,97,29,1280,720,1.78
RdFx7-u4Q68,79879,Piranha (Piranha 3D) (2010),1,0,99,24,640,360,1.78
n2Y3GoN2PGw,79946,"Joneses, The (2009)",1,0,144,23,1280,720,1.78
Q4iCVRX-mIs,80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),1,0,60,25,1280,720,1.78
hPYRslx1w4Y,80126,"American, The (2010)",1,0,91,23,1280,720,1.78
EEYqgyXyk9A,80166,"Switch, The (2010)",1,0,151,23,1280,720,1.78
dZe1AeH0Qz8,80185,GasLand (2010),1,0,166,23,1280,720,1.78
7fGKttdOWQE,80219,Machete (2010),1,0,120,23,1920,1080,1.78
1PHW-pyURHo,80241,Going the Distance (2010),1,0,126,23,1280,540,2.37
4aDnNJ6aEWc,80346,"Song to Remember, A (1945)",1,0,151,25,320,240,1.33
Gw1oGbdXzoU,80350,Vampires Suck (2010),1,0,116,23,1920,1080,1.78
9dc5iiT0f1s,80363,Resident Evil: Afterlife (2010),1,0,123,23,1280,720,1.78
2RB3edZyeYw,80463,"Social Network, The (2010)",1,0,176,23,1280,720,1.78
WcXt9aUMbBk,80489,"Town, The (2010)",1,0,179,23,1280,720,1.78
KNbPnqyvItk,80549,Easy A (2010),1,0,152,23,1920,1080,1.78
g8csr68LjUM,80551,Eat Pray Love (2010),1,0,153,23,1280,720,1.78
Ba9yazkl0UE,80553,Howl (2010),1,0,102,23,1920,1080,1.78
RDlXdujRSD8,80586,Flipped (2010),1,0,150,23,1280,720,1.78
q7j8leLG8fc,80590,Wall Street: Money Never Sleeps (2010),1,0,153,23,1280,720,1.78
2ZC-lLt0mRI,80717,Voyeur (Abel) (1986),1,0,52,25,626,360,1.74
m3gcb_9Q10E,80727,Middle Men (2010),1,0,148,23,1280,720,1.78
XdjFcoe2950,80736,"Poughkeepsie Tapes, The (2007)",1,0,104,29,640,360,1.78
gQgmpEom3KI,80748,Alice in Wonderland (1933),1,0,154,23,490,360,1.36
UKmuvjL2cVw,80839,Secretariat (2010),1,0,150,23,1280,720,1.78
d2ISuVvP-XI,80844,Lake Mungo (2008),1,0,212,29,1280,650,1.97
bITfOdMmRY8,80846,Devil (2010),1,0,150,23,1920,800,2.4
EeziA-7AE1s,80860,Life as We Know It (2010),1,0,150,23,1920,816,2.35
BuE98oeL-e0,80862,Catfish (2010),1,0,140,23,1280,692,1.85
ATfAzFah3aQ,80864,You Will Meet a Tall Dark Stranger (2010),1,0,96,23,1920,976,1.97
FzrBurlJUNk,80906,Inside Job (2010),1,0,140,23,1920,816,2.35
njeofv4dr9Q,80917,Monsters (2010),1,0,79,23,1280,720,1.78
sXiRZhDEo8A,80969,Never Let Me Go (2010),1,0,151,23,1920,1080,1.78
Xrwh0rOJ0DI,81018,"Illusionist, The (L'illusionniste) (2010)",1,0,91,23,1920,1080,1.78
OPC2PYzk10E,81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),1,0,274,25,854,480,1.78
6G5pyFhmAqE,81132,Rubber (2010),1,0,144,23,1920,1080,1.78
fKwjU_pSSW4,81156,Jackass 3D (2010),1,0,92,24,1280,720,1.78
-DjqR6OucBc,81158,Restrepo (2010),1,0,90,29,1920,1080,1.78
yFN0nf6Hqk0,81191,Waiting for Superman (2010),1,0,151,23,1280,720,1.78
-JZ_moituIo,81229,Red (2010),1,0,131,23,1280,544,2.35
07XbSk7Rjt4,81417,Paranormal Activity 2 (2010),1,0,72,23,852,480,1.77
iEualA0ujdo,81516,Black Death (2010),1,0,76,24,854,480,1.78
ABeKWdKCbu8,81537,Due Date (2010),1,0,129,23,1920,796,2.41
OlhLOWTnVoQ,81562,127 Hours (2010),1,0,160,23,1920,1080,1.78
6CJUQr4Vs40,81564,Megamind (2010),1,0,150,24,1920,816,2.35
5jaI1XOB-bs,81591,Black Swan (2010),1,0,128,23,1920,1080,1.78
MpMGQgXbOgA,81641,Fair Game (2010),1,0,128,23,1280,720,1.78
XtflAuKvnbA,81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),1,0,152,30,640,480,1.33
s9lWUqraDoU,81784,Morning Glory (2010),1,0,148,23,1280,720,1.78
mg5e_rjtHw0,81786,Certified Copy (Copie conforme) (2010),1,0,148,23,1280,720,1.78
m_OrqZQV8p8,81819,Biutiful (2010),1,0,115,29,1920,1080,1.78
PFJpbtWLHww,81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",1,0,88,24,1920,1080,1.78
YbfMgvgR9NI,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),1,0,147,23,1920,800,2.4
P0ppBlL2lC4,81845,"King's Speech, The (2010)",1,0,145,23,1280,690,1.86
gsYKF8ecC8g,81847,Tangled (2010),1,0,151,23,1920,1080,1.78
LRIZ4mCi5Ps,81932,"Fighter, The (2010)",1,0,145,23,1280,720,1.78
M7N6Hhil_D8,81949,"Romantics, The (2010)",1,0,130,29,1280,688,1.86
Cb5BFm4qIow,82041,"Loved Ones, The (2009)",1,0,118,24,1920,1080,1.78
Hsm9jQcq0Ms,82093,London Boulevard (2010),1,0,123,29,1920,1080,1.78
h6w7Dh-QxzY,82167,Love and Other Drugs (2010),1,0,150,23,1920,1080,1.78
9RQlikX4vvw,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),1,0,117,24,1920,818,2.35
unEO_p71cik,82459,True Grit (2010),1,0,75,23,1920,800,2.4
L9szn1QQfas,82461,Tron: Legacy (2010),1,0,140,23,1920,800,2.4
8u_gSd9eIO8,82499,How Do You Know (2010),1,0,200,23,1280,720,1.78
xa5qg7cB1ZQ,82534,"Company Men, The (2010)",1,0,150,23,1280,720,1.78
HjIPFf42ncI,82608,Zerophilia (2005),1,0,98,23,320,240,1.33
xwWgp1bqVwE,82667,I Saw the Devil (Akmareul boatda) (2010),1,0,134,23,1280,720,1.78
KfmGjA1OJ5A,82852,Little Fockers (2010),1,0,139,23,1280,720,1.78
C8sEZAB13_o,82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",1,0,124,23,1280,720,1.78
XwXylIaJ_Lg,82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",1,0,147,25,854,480,1.78
1PiPYAz7f0Q,83086,Burlesque (2010),1,0,152,23,1280,720,1.78
bNHgx4ESjYg,83096,"Haunted House, The (1921)",1,0,1237,29,320,240,1.33
m6Apg2SNGFo,83134,Tucker & Dale vs Evil (2010),1,0,149,30,480,360,1.33
7TX2jEdwX2c,83177,Yogi Bear (2010),1,0,96,23,1920,1080,1.78
sNlwh8vT2NU,83293,Waste Land (2010),1,0,135,29,852,480,1.77
ZyToeE5Lh9s,83322,"Boat, The (1921)",1,0,1645,29,1920,1080,1.78
SoFpvG5fb-0,83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),1,0,117,29,480,360,1.33
PMA-taGtfXs,83349,"Green Hornet, The (2011)",1,0,153,23,1280,720,1.78
h7eEnVQqCHE,83359,"Play House, The (1921)",1,0,1368,29,720,480,1.5
WM9gbrtkQoE,83361,"Paleface, The (1922)",1,0,1248,29,640,480,1.33
OgBqfw0hINM,83613,Cowboys & Aliens (2011),1,0,150,23,1280,544,2.35
QH90a_nJUAE,83803,Day & Night (2010),1,0,94,23,1280,720,1.78
vNKPEp6aEqQ,83827,Marwencol (2010),1,0,139,30,1280,720,1.78
rUlUvcwyz3Q,83829,Scorpio Rising (1964),1,0,140,23,306,240,1.27
TU8JFk7aXyA,83910,"Dilemma, The (2011)",1,0,180,29,1280,720,1.78
PMHt-Thp1Gk,84098,Phone Call from a Stranger (1952),1,0,5754,29,480,360,1.33
4zEElVttaPg,84116,Poetry (Shi) (2010),1,0,113,23,1280,688,1.86
CgwPNetlcPc,84154,Transcendent Man (2009),1,0,146,23,1280,720,1.78
xcTvmIEG4Xw,84160,Wishful Drinking (2010),1,0,31,29,1280,720,1.78
CUCOMe2qx0k,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),1,0,167,23,1280,720,1.78
eYGt3i1DjFA,84236,"White Stripes Under Great White Northern Lights, The (2009)",1,0,105,23,1280,720,1.78
Pviq6Tw5sNA,84312,Home Alone 4 (2002),1,0,240,29,1440,1080,1.33
Ubfcfs98MBw,84374,No Strings Attached (2011),1,0,152,24,1280,720,1.78
_hG3ktopqv8,84395,"Rite, The (2011)",1,0,121,23,1280,720,1.78
u6PZUsD9Ygk,84414,All-Star Superman (2011),1,0,81,23,854,480,1.78
tgO03BFtvSc,84637,Gnomeo & Juliet (2011),1,0,158,29,1920,1080,1.78
UE7KvAyVnbw,84696,Burke and Hare (2010),1,0,139,25,854,470,1.82
IyJo6ESSiMY,84772,Paul (2011),1,0,152,23,1280,544,2.35
k-OOfW6wWyQ,84944,Rango (2011),1,0,124,23,1280,720,1.78
Vnws8ZymxME,84952,Confessions (Kokuhaku) (2010),1,0,93,29,640,360,1.78
fSeWHl1PaKs,84954,"Adjustment Bureau, The (2011)",1,0,178,23,1280,720,1.78
lDM-Ef2cZqY,85016,Cropsey (2009),1,0,133,29,1920,1080,1.78
CMklQNn0OH0,85020,"Mechanic, The (2011)",1,0,135,23,1280,720,1.78
Yx4bnwvGmKM,85025,"Eagle, The (2011)",1,0,149,23,1280,720,1.78
DdA0CrY1xks,85056,I Am Number Four (2011),1,0,116,23,1920,1056,1.82
vXJJ6fUHNk8,85131,Battle: Los Angeles (2011),1,0,125,23,1280,720,1.78
UbmdYasVDDg,85179,Summer Wars (Samâ wôzu) (2009),1,0,144,23,1920,1080,1.78
JWYVQzG0rYk,85261,Mars Needs Moms (2011),1,0,144,23,1920,800,2.4
NjUCv8RnvPE,85316,Winnie the Pooh and Tigger Too (1974),1,0,432,29,1920,1080,1.78
_gnJB10WTpE,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),1,0,110,23,1280,720,1.78
kULwsoCEd3g,85394,Cave of Forgotten Dreams (2010),1,0,128,23,1280,720,1.78
vy2nAOdBUlw,85412,"Troll Hunter, The (Trolljegeren) (2010)",1,0,130,25,854,480,1.78
NkTrG-gpIzE,85414,Source Code (2011),1,0,143,23,1280,692,1.85
e8PLpXvhtlc,85438,Jane Eyre (2011),1,0,132,23,1280,720,1.78
6dzikBZTUy8,85510,Sucker Punch (2011),1,0,86,23,1920,800,2.4
d_23u_fiEn0,85572,"New Daughter, The (2009)",1,0,136,23,854,480,1.78
ODh6v_sdo3M,85612,Eden (2006),1,0,133,24,640,358,1.79
osErRS4m4S8,85736,BURN-E (2008),1,0,107,23,1920,800,2.4
gyhKXyatgi0,85774,Senna (2010),1,0,149,24,1920,1056,1.82
yLldVtS-G04,85780,Family Guy Presents: It's a Trap (2010),1,0,120,25,1280,658,1.95
ssHEAOrAdCU,85796,Hobo with a Shotgun (2011),1,0,128,23,1280,720,1.78
_TfeGeg6Erg,85881,Win Win (2011),1,0,146,23,1920,1080,1.78
RwqfR8g-Qow,86000,Boy (2010),1,0,138,23,638,360,1.77
Z7M3ofz3TvA,86059,Hop (2011),1,0,144,23,1920,1056,1.82
UIT9uPHcOOs,86190,Hanna (2011),1,0,64,24,1280,720,1.78
GaUvt81gH9c,86290,American: The Bill Hicks Story (2009),1,0,146,25,640,360,1.78
P1GRO31ve5Q,86298,Rio (2011),1,0,166,24,1920,1080,1.78
wzD0U841LRM,86320,Melancholia (2011),1,0,119,25,1280,720,1.78
uHBnrJowBZE,86332,Thor (2011),1,0,151,23,1920,1080,1.78
PB2Wjz5LBnY,86345,Louis C.K.: Hilarious (2010),1,0,133,30,640,480,1.33
CFxM3M0mwHM,86548,Water for Elephants (2011),1,0,116,25,1920,1012,1.9
oLuWoz9OpqU,86626,Socialism (Film socialisme) (2010),1,0,73,25,1920,1080,1.78
uSDNZeRX_1Y,86644,"Fast Five (Fast and the Furious 5, The) (2011)",1,0,121,23,1280,544,2.35
8baLlP_xLVM,86721,Idiots and Angels (2008),1,0,136,29,640,480,1.33
0nycksytL1A,86781,Incendies (2010),1,0,154,23,1280,720,1.78
U2p1u13R-eE,86817,Something Borrowed (2011),1,0,178,23,1280,720,1.78
FNppLrmdyug,86833,Bridesmaids (2011),1,0,144,23,1280,544,2.35
K8lvOWt-jp4,86835,Priest (2011),1,0,146,23,1920,800,2.4
524OaWqVNtE,86864,Mothra (Mosura) (1961),1,0,168,23,640,260,2.46
FAfR8omt-CY,86882,Midnight in Paris (2011),1,0,123,23,1920,1038,1.85
Ce3t1YIYokY,86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",1,0,101,25,854,480,1.78
38rPoGSr19U,86892,"Man from Nowhere, The (Ajeossi) (2010)",1,0,104,23,1920,888,2.16
RrAz1YLh8nY,86898,"Tree of Life, The (2011)",1,0,132,23,1920,1080,1.78
9xXBjtAGIzE,86911,"Hangover Part II, The (2011)",1,0,72,23,1280,544,2.35
cD0gm7dHKKc,87192,Attack the Block (2011),1,0,125,24,1920,1080,1.78
u47cTpo70EE,87205,"Tunnel, The (2011)",1,0,83,25,1920,1080,1.78
P-WCCdkVDr4,87234,Submarine (2010),1,0,130,23,1280,720,1.78
MZC-s2oNLT0,87298,Everything Must Go (2010),1,0,150,23,1280,532,2.41
rXUFUp6vsxg,87304,Beginners (2010),1,0,150,23,1280,720,1.78
Qt0TMMYsWOg,87306,Super 8 (2011),1,0,89,23,1920,800,2.4
uWv_RTDv-nU,87383,Curly Top (1935),1,0,90,23,720,480,1.5
W7w07MLhhb4,87430,Green Lantern (2011),1,0,150,23,1920,792,2.42
l3XVW676Rus,87485,Bad Teacher (2011),1,0,149,23,1280,720,1.78
1UNtrqRG7GA,87522,Larry Crowne (2011),1,0,144,23,1280,720,1.78
FplWxtPzWY8,87529,Your Highness (2011),1,0,150,23,1280,720,1.78
TTqmmfeeTAM,87598,"Dolly Sisters, The (1945)",1,0,140,30,640,480,1.33
0DItbZIVKhk,87785,Takers (2010),1,0,113,24,1280,720,1.78
dt0e-TmfPQg,87869,Horrible Bosses (2011),1,0,148,23,1920,788,2.44
42Til_Q4yiM,87884,Savage Messiah (1972),1,0,224,23,636,480,1.32
dWXxgpyIm2I,87975,Burn Notice: The Fall of Sam Axe (2011),1,0,44,30,640,360,1.78
PoDZdFwF3mA,88024,To Sleep with Anger (1990),1,0,115,23,720,480,1.5
aENHd8HtIz0,88106,Mahler (1974),1,0,213,25,1280,720,1.78
DVqMrcakPg0,88118,"Perfect Host, The (2010)",1,0,139,23,1280,720,1.78
lDO_OtAwV8s,88129,Drive (2011),1,0,148,23,1920,816,2.35
jX-dpQAginE,88140,Captain America: The First Avenger (2011),1,0,32,23,1920,1080,1.78
