youtubeId,movieId,title,trailer_present,video downloaded,Durations,FPS,Width,Height,Aspect Ratio,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
GwST6mpT7Ds,3168,Easy Rider (1969),1,0,166,14,320,240,1.33,498,0,18,25,4,0,3,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,3,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0
U9J-JxIGxgc,3169,"Falcon and the Snowman, The (1985)",1,0,31,29,640,480,1.33,188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
iT_tV-b7SqU,3171,Room at the Top (1959),1,0,142,12,240,180,1.33,263,0,3,0,0,3,24,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0
cC2rkQThgX0,3173,Any Given Sunday (1999),1,0,30,29,640,480,1.33,223,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
LER9pt-hFLM,3174,Man on the Moon (1999),1,0,149,25,640,480,1.33,1186,0,18,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,95,0,0,0,5,0,0,0,0,1,0,1,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,31,2,7,4,0,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VtHM77IRkus,3175,Galaxy Quest (1999),1,0,114,25,1920,1080,1.78,1429,0,8,0,6,0,1,0,3,1,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1,3,0,1,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,100,0,0,0,3,0,82,23,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0
cS4XGbu3NT4,3176,"Talented Mr. Ripley, The (1999)",1,0,162,23,1920,1080,1.78,1164,0,3,0,0,0,0,0,38,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,50,1,25,1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,2,0,0,0,3,0,0,0,0,1,0,30,0,1,0,6,1,0,1,0,0,0,5,0,0,0,0,7,58,0,7,0,0,2,0
tsmszHWnO3k,3178,"Hurricane, The (1999)",1,0,151,29,320,240,1.33,1082,0,50,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,120,0,0,0,0,0,0,1,0,0,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,14,12,0,1,2,1,0,0,0,8,0,10,0,0,0,0,0,0
Y2xFUdq-qMg,3179,Angela's Ashes (1999),1,0,117,23,592,360,1.64,1036,39,0,0,0,0,8,0,2,0,1,0,0,0,8,0,0,4,0,0,0,0,0,0,0,2,14,4,4,0,0,0,0,0,0,0,0,2,0,32,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,0,0,1,13,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ovju_D3QB5Y,3180,Play it to the Bone (1999),1,0,126,23,854,462,1.85,1042,0,46,0,0,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,7,0,12,0,0,0,0,0,4,0,0,20,0,6,0,0,0,0,0,0,9,0,0,0,0,0
vXBfUrUz_rU,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",1,0,30,29,640,480,1.33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khDVs664t80,3183,"Third Miracle, The (1999)",1,0,144,15,320,240,1.33,512,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SY6mC4I4SWk,3185,Snow Falling on Cedars (1999),1,0,145,23,426,240,1.77,638,0,1,0,0,0,0,0,7,0,1,0,0,0,7,2,2,0,0,0,0,0,0,0,0,9,0,45,0,0,0,0,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
U4-GD1VqdOA,3186,"Girl, Interrupted (1999)",1,0,154,29,320,240,1.33,925,0,3,0,2,1,1,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,19,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,1,0,11,0,0,0,0,0,0,9,0,40,6,0,1,2,0,18,0,0,0,0,1,3,0,0,0,6,0,0,1,0,1,0,3
wjZ7ZI8Fwt8,3189,My Dog Skip (1999),1,0,31,29,640,480,1.33,196,5,6,0,0,0,0,8,0,0,0,0,0,0,0,2,43,2,1,0,1,2,2,0,0,0,1,8,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0
ZUdy0Cu3f_o,3190,Supernova (2000),1,0,133,23,640,272,2.35,361,0,3,4,0,1,4,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,3
N7Fm8bZD1o0,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",1,0,250,25,480,360,1.33,934,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,3,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,22,0,0,5,0,10,0,0,0,0,0,0,0,10,0,0,0,0
hef39RzemJE,3194,"Way We Were, The (1973)",1,0,145,25,1280,720,1.78,1538,0,52,0,0,0,0,0,83,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
PQh3qoGYVTg,3196,Stalag 17 (1953),1,0,123,29,320,240,1.33,1083,2,0,0,0,0,31,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NIJxOLyMvek,3197,"Presidio, The (1988)",1,0,150,25,1280,704,1.82,897,0,36,0,0,0,3,17,0,0,0,0,0,0,1,2,2,2,0,1,1,1,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0
renmTEWSrHQ,3199,Pal Joey (1957),1,0,285,25,640,480,1.33,2204,0,51,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,292,0,0,0,0,0,0,0,0,0,1,1,2,4,17,2,0,0,3,0,0,0,0,0,0,0,0,1,0,328,22,17,39,29,2,2,0,0,0,0,0,0,2,0,0,23,0,0,0,0,12,0,0
6ZUfuN2DNJ0,3200,"Last Detail, The (1973)",1,0,172,29,320,240,1.33,1589,0,90,0,0,14,49,26,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,7,33,2,1,0,0,1,0,0,0,0,0,2,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,20,0,2,12,2,0,0,0,0,0,0,0,0,1,1,0,31,3,0,2,0,0
PIYMRqq7cJA,3201,Five Easy Pieces (1970),1,0,93,23,1920,1080,1.78,584,0,67,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,12,0,0,0,0,0,0,0,0,0,6,80,45,0,34,0,0,0,0,0,0,0,0,0,0,10,0,109,6,15,3,77,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0
Yu8L1J9GvOU,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),1,0,138,30,640,480,1.33,1749,0,68,5,0,16,8,419,1,1,6,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
SkqZd3h3f2U,3203,Dead Calm (1989),1,0,86,24,426,240,1.77,223,0,0,0,1,0,0,0,26,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FTiIxo3cHTk,3204,"Boys from Brazil, The (1978)",1,0,59,29,640,480,1.33,158,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
7SvYYPHyuAI,3206,Against All Odds (1984),1,0,92,29,640,480,1.33,660,0,117,21,0,0,0,25,10,7,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,1,0,0,2,0,0,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,0,0,2,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
VfB3uvtk2O8,3207,"Snows of Kilimanjaro, The (1952)",1,0,207,25,320,240,1.33,856,0,0,0,1,0,0,0,31,0,1,0,0,0,0,1,0,3,0,7,1,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,1,0,43,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Xtz0Zw0eSkA,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),1,0,139,30,1280,720,1.78,1218,0,21,0,0,7,1,11,0,2,1,0,0,2,1,0,18,0,0,0,0,0,0,0,0,0,2,217,0,0,0,0,0,0,1,0,0,0,3,73,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,9,14,1,0,0,4,3,0,11,0,20,0,0,0,0,2,2,21,19,0,30,2,0
tif5ucv1eLU,3210,Fast Times at Ridgemont High (1982),1,0,29,29,640,480,1.33,532,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
NLEDeJteQak,3211,"Cry in the Dark, A (1988)",1,0,84,29,854,480,1.78,1318,2,65,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,89,12,0,0,0,10,0,52,1,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0
86RkglA5nMI,3213,Batman: Mask of the Phantasm (1993),1,0,62,23,854,480,1.78,68,0,3,0,0,0,0,3,0,1,0,0,0,0,1,1,1,4,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,7,0,0,0,1,0,7,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QxNWzbM7BjA,3214,American Flyers (1985),1,0,87,29,720,480,1.5,707,96,14,6,10,0,0,4,0,0,0,0,0,0,1,1,0,6,0,0,1,1,1,0,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,6,4,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0
akY2RcPYhos,3218,Poison (1991),1,0,141,25,640,480,1.33,345,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,13,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,1,0,1,0,6
PrVtU25MSqQ,3219,Pacific Heights (1990),1,0,65,29,840,480,1.75,152,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
s_yia2nqt6U,3223,"Zed & Two Noughts, A (1985)",1,0,87,23,1920,1080,1.78,329,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,18,2,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,28,2,22,0,0,0,22,0,75,0,1,1,27,1,0,4,0,77,2,74,48,18,0,16,0,1,2,0,3,0,0,0,2,1,1,2,22,3,1,0,0
WODbLjG4kzw,3224,Woman in the Dunes (Suna no onna) (1964),1,0,172,29,384,240,1.6,193,1,2,0,8,0,0,0,1,0,0,0,0,0,37,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tdnZYsDOxfI,3225,Down to You (2000),1,0,159,23,1280,720,1.78,1454,0,38,0,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10,12,6,0,0,0,0,0,0,0,0,0,0,123,20,24,0,0,0,21,0,0,0,4,0,0,0,0,0,0,23,4,27,15,1,0,25,0,0,0,0,2,0,6,0,0,0,0,5,23,4,4,0,0
FZSTM3knaao,3232,Seven Chances (1925),1,0,236,25,480,360,1.33,589,0,3,0,0,0,10,0,4,0,2,0,0,0,29,0,0,5,34,3,4,0,0,0,1,1,0,0,0,0,1,1,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
