youtubeId,movieId,title,trailer_present,video downloaded,Durations,FPS,Width,Height,Aspect Ratio,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
SqESMMzdcZc,32469,We're No Angels (1955),1,0,288,29,480,360,1.33,4121,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,812,1,0,0,0,0,0,0,0,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,229,0,36,1,403,0,0,0,0,0,0,6,4,0,0,0,2,2,24,0,0,0,0,0
cxLDAd0LnZw,32515,Walker (1987),1,0,95,30,470,360,1.31,610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oumV7GgPyfE,32525,"Earrings of Madame de..., The (Madame de...) (1953)",1,0,152,23,640,480,1.33,450,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,5,0,0,0,9,6,0,0,0,2,7,11,1,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31,0,6,3,0,0,1,13,0,1,0,0,0,0,0,0,0,5,14,19,0,3,0,0
NTyRMfdDfc8,32554,Memories (Memorîzu) (1995),1,0,135,29,854,480,1.78,205,0,1,5,10,0,2,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,10,3,0,0,0,0
BvWYhAGxfW8,32582,"Wild Parrots of Telegraph Hill, The (2003)",1,0,131,25,1920,1080,1.78,184,0,102,0,2,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,3,0,0,0,0,0,2,0,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,53,0,8,0,0,0,3
YKFLrTYKIXk,32587,Sin City (2005),1,0,109,23,426,234,1.82,313,0,9,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
y_K4d-1zQOA,32591,Look at Me (Comme une image) (2004),1,0,115,10,320,240,1.33,336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,11,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
yNns4YlyRvQ,32598,Fever Pitch (2005),1,0,143,23,640,352,1.82,2271,32,6,0,0,0,0,0,1,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,21,22,0,0,0,0,7,1,24,7,1,3,0,22,31,36,0,0,0,7,0,1,0,0,0,0,0,1,0,0,76,14,27,0,11,0,30,27,0,2,0,12,4,0,0,6,12,0,3,14,0,0,0,0
fVJeflhUkos,32632,Electra Glide in Blue (1973),1,0,61,29,322,240,1.34,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
A6woAC9T4tE,32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),1,0,105,29,854,480,1.78,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,7,0,0,1,0
j29MDS81fzs,32728,"Little Girl Who Lives Down the Lane, The (1976)",1,0,4100,23,1280,720,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x9dgLfJ56_w,32735,Arabian Nights (Il fiore delle mille e una notte) (1974),1,0,78,30,640,480,1.33,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fxQcBKUPm8o,32840,Vincent (1982),1,0,384,22,320,240,1.33,497,0,2,0,0,0,0,0,16,0,0,0,0,9,7,5,6,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,3,0,1,1,0,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,13,0,0,17,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
Lsk6mAYVeWc,32844,Waterloo Bridge (1940),1,0,137,29,632,480,1.32,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,12,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,109,0,0,0,0,0,0,0,15,0,0,0,0,1,3,1,0,0,0,0,2
fTXot7cCe98,32882,"Big Store, The (1941)",1,0,269,23,720,480,1.5,1820,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,6,381,12,1,0,0,0,0,0,0,0,11,0,16,0,58,0,0,32,8,0,0,0,0,0,0,0,0,0,1,523,0,0,12,5,0,0,41,0,8,1,37,0,2,23,0,7,17,17,24,0,4,0,0
1plWZqqVbr0,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),1,0,214,23,1920,1080,1.78,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,1,0
O60xLw64ufU,32914,Carrie (2002),1,0,143,30,320,240,1.33,527,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WlHAGlq1Xrs,32943,Life Is Sweet (1990),1,0,86,23,1920,1080,1.78,766,0,29,2,0,6,1,29,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,66,33,94,0,0,0,1,0,0,0,0,0,1,0,0,1,0,38,18,26,7,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
MbGNcoB2Y4I,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",1,0,144,24,426,184,2.32,271,0,12,0,0,6,2,0,10,1,1,0,0,3,3,1,3,3,0,0,0,8,0,0,0,3,2,1,0,0,0,1,5,1,0,1,0,1,0,5,4,1,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,34,2,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,0
dHH--5Vlrk8,33021,Dark Habits (Entre tinieblas) (1983),1,0,146,14,320,240,1.33,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,14,0,0,0,0,2,0,0,0,0,2,47,0,0,0,8,0,0
2K2btthxp74,33085,"Amityville Horror, The (2005)",1,0,150,24,426,230,1.85,319,0,0,0,1,0,5,3,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,3,0,0,0,0
aBcPXnLR6Oc,33124,Before the Fall (NaPolA - Elite für den Führer) (2004),1,0,97,12,320,240,1.33,265,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MRPr34vEbC8,33145,"Lot Like Love, A (2005)",1,0,146,24,640,336,1.9,1140,0,45,0,3,0,10,4,1,2,0,0,3,9,0,0,8,0,0,0,0,0,0,0,6,4,26,24,5,0,0,0,0,0,11,0,0,0,0,11,4,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,5,42,3,5,0,9,0,0,5,0,8,0,0,0,10,2,0,0,7,1,0,0,8
TS8Pl4tsJGQ,33158,xXx: State of the Union (2005),1,0,154,23,1920,1080,1.78,1003,1,102,7,0,0,6,25,13,1,0,19,0,4,5,0,2,0,0,1,0,0,0,0,5,0,2,131,3,0,0,0,0,3,1,0,1,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,63,0,12,0,3,0,14,9,0,2,12,4,0,2,0,0,5,13,5,9,0,0,0,0
-DnFKwVcM10,33164,House of Wax (2005),1,0,115,25,640,480,1.33,154,1,20,0,1,0,1,4,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,8,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,5,0,0,2,0,6,0,21,0,0,2,0,0,2,0,1,0,0
durNwe9pL0E,33166,Crash (2004),1,0,148,29,640,346,1.85,641,0,70,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,1,0,28,1,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,7,0,0,0,1,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0
5Lp5v4oQZRw,33171,Mysterious Skin (2004),1,0,128,29,720,480,1.5,554,11,46,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,1,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
5BC9g9dbdlA,33296,Buying the Cow (2002),1,0,140,14,480,360,1.33,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,2,0,69,0,0,0,0,0,0,0,0,0,1,0,41,42,27,0,0,0,8,7,0,0,0,0,0,0,0,0,0,10,0,0,1,8,8,5,0,0,1,0,30,4,0,0,0,0,12,2,13,0,0,0,2
-Dgj8_iYr90,33312,"Cocoanuts, The (1929)",1,0,34,23,640,480,1.33,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yLH7eg7iF6o,33380,25 Watts (2001),1,0,132,15,320,240,1.33,458,11,32,5,1,0,0,10,0,1,0,0,0,3,1,0,0,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,0,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,1,0,30,23,0,17,0,0,0,0,8,0,0,0,0,7,1,0,0,0,0,0,0
AoBkHA7-I84,33437,Unleashed (Danny the Dog) (2005),1,0,136,25,640,480,1.33,457,0,10,0,2,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,4,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,4,1,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,4,0,0,0,0
5UnjrG_N8hU,33493,Star Wars: Episode III - Revenge of the Sith (2005),1,0,150,29,1920,1080,1.78,850,0,7,13,12,0,10,3,2,3,0,0,0,0,5,7,15,3,0,0,0,0,0,0,4,9,1,1,0,0,2,0,5,5,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,40,3,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,1,30,0,0,0,0
uhVqNhOKVws,33495,Kicking & Screaming (2005),1,0,148,23,640,344,1.86,2783,1,9,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,12,1,0,0,0,0,99,91,21,24,1,2,0,0,41,0,0,2,1,0,0,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,2,0,8,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,2
mW4iEGH1-1E,33499,Monster-in-Law (2005),1,0,152,23,1920,1080,1.78,1334,0,41,6,0,0,0,2,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,1,0,13,14,0,7,0,0,0,0,0,0,0,3,0,99,85,132,7,15,3,66,0,0,0,0,0,0,0,20,0,31,271,114,112,14,51,0,10,8,0,1,0,3,10,8,0,1,1,1,2,76,0,0,0,0
XNHLc79HF6o,33558,"Snow Walker, The (2003)",1,0,119,29,294,240,1.23,473,0,0,1,35,0,0,0,4,0,0,0,0,0,0,1,0,16,0,9,0,0,0,0,0,1,3,5,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
o90Rrwx8o2g,33587,"Uninvited, The (1944)",1,0,123,23,1920,1080,1.78,775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,106,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adPvbscBK_8,33615,Madagascar (2005),1,0,114,24,1280,720,1.78,401,0,2,0,7,0,1,0,1,0,0,0,0,13,181,5,4,0,0,0,1,0,105,44,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,17,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,22,22,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13,6,0,11,0,2
F5wEb_3S2VM,33639,Mad Hot Ballroom (2005),1,0,146,24,480,360,1.33,2168,0,51,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,42,3,1,0,0,0,0,0,0,2,0,1,5,0,5,0,0,0,0,1,0,0,0,0,3,0,0,1,0,93,0,0,4,1,0,8,2,0,3,0,1,0,0,0,0,1,3,4,1,0,0,0,0
DlbHzcH4VJY,33660,Cinderella Man (2005),1,0,150,29,426,240,1.77,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Ys9upDnYYfM,33669,"Sisterhood of the Traveling Pants, The (2005)",1,0,35,23,1920,1080,1.78,381,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,1,3,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,0,0,0
KHwimJTfvxE,33672,Lords of Dogtown (2005),1,0,149,23,1280,720,1.78,1673,0,34,0,1,4,2,2,4,0,0,0,0,7,11,0,10,7,0,0,0,2,0,0,16,2,1,10,0,3,0,6,0,3,0,1,85,20,2,17,0,12,0,0,0,1,0,1,0,0,0,0,0,0,4,0,49,0,14,0,13,0,2,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,1,0
TWB_icm5M38,33679,Mr. & Mrs. Smith (2005),1,0,108,29,1920,1034,1.86,899,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,87,116,37,0,1,5,30,0,0,0,0,0,0,0,0,0,0,64,23,4,11,1,0,43,9,1,8,0,5,0,21,0,0,0,6,0,4,0,0,1,0
YVAz34SVtac,33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",1,0,124,29,320,218,1.47,737,0,0,1,1,0,1,0,6,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,14,4,0,1,1,12,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,3,31,0,3,0,5,10,12,4,0,4,0,1,0,2,0,0,0,20,1,0,0,0,0,0
Z3ArwKDOwJ0,33688,Parineeta (2005),1,0,151,25,600,480,1.25,1136,5,0,0,0,0,35,0,18,0,0,0,0,9,0,0,0,6,0,0,8,0,0,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,4,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,1,0,11,0,2,0,1,1
x6xwPYpdeAk,33750,Innocent Voices (Voces inocentes) (2004),1,0,129,29,640,480,1.33,497,3,8,0,0,0,0,2,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,6,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pFY2OP1fSZ4,33760,Anna and the King of Siam (1946),1,0,56,29,640,480,1.33,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
lu2ecPMX0kI,33794,Batman Begins (2005),1,0,72,23,1280,544,2.35,259,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
V1L45nP7FOo,33817,My Summer of Love (2004),1,0,123,23,632,360,1.76,529,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,5,0,0,2,0,0,0,0,0,13,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,13,5,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,5,0,1,0,5
