youtubeId,movieId,title,trailer_present,video downloaded,Durations,FPS,Width,Height,Aspect Ratio,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
RoT06gMLaeg,5734,Faces of Death 2 (1981),1,0,171,25,720,480,1.5,369,0,114,0,5,0,6,77,0,0,0,0,0,0,1,2,0,15,0,4,0,0,0,0,0,0,0,7,2,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
a3B7rLDIGCU,5742,First Monday in October (1981),1,0,177,23,706,480,1.47,1785,0,74,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,379,4,0,0,0,0,0,0,0,0,0,7,39,2,37,0,0,0,14,0,0,0,0,0,0,0,0,0,0,74,1,17,0,10,0,22,0,2,0,0,0,1,0,0,0,0,43,8,0,0,0,0,0
ECa1j56U1ns,5745,"Four Seasons, The (1981)",1,0,38,23,720,480,1.5,399,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
CT1JHKpSHXA,5747,Gallipoli (1981),1,0,111,23,640,314,2.04,559,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ikFeznmXScY,5752,Gregory's Girl (1981),1,0,1845,23,1920,1080,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z5KN9m6MOw8,5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",1,0,60,29,640,480,1.33,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
YeK3jIoPuhY,5768,Modern Problems (1981),1,0,130,14,480,360,1.33,636,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
xC_WucXQHIs,5772,My Dinner with André (1981),1,0,209,23,1920,1080,1.78,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,215,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,6,0,0
Xvd7WTfzCWA,5777,Pennies from Heaven (1981),1,0,30,29,320,240,1.33,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SZak1MCZL2w,5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),1,0,36,29,320,240,1.33,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKz3MLLo2HA,5784,Ghost Ship (2002),1,0,135,23,640,480,1.33,451,0,2,0,0,0,1,0,10,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,69,8,18,0,0,0,3,0,0,0,0,0,0,0,0,1,0,16,1,0,0,7,1,10,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
mkLF6Xh21G8,5787,"Truth About Charlie, The (2002)",1,0,146,23,854,470,1.82,822,0,92,0,7,4,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,16,58,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2,1,0,27,2,3,0,3,10,0,0,0,0,1,0,1,1,0,0,0,0
qz6RreTMEyA,5788,All or Nothing (2002),1,0,135,23,360,240,1.5,700,2,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
uOUzQYqba4Y,5791,Frida (2002),1,0,121,23,1280,720,1.78,1052,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,55,3,0,0,0,0,0,0,0,1,0,4,3,4,6,0,0,0,3,0,5,0,0,0,0,0,0,1,2,10,0,14,6,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,18,2,0,0,0
cpoXKczjOgQ,5792,Roger Dodger (2002),1,0,176,23,1280,720,1.78,1009,5,66,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2,0,10,0,0,1,0,2,0,0,0,0,0,0,0,0,12,0,0,0
sozAQFMi4zM,5796,Casino Royale (1967),1,0,154,24,1184,720,1.64,1318,0,59,22,8,0,3,9,0,0,0,0,0,1,2,19,2,0,0,0,0,0,0,0,3,0,4,157,0,1,0,0,0,1,0,0,0,0,0,34,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,2,2,0,12,0,0,1,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,1
6gmBfWDW9tU,5799,Exodus (1960),1,0,166,29,320,240,1.33,1605,0,1,0,0,3,0,16,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kIIzCNt4Uds,5801,"Russians Are Coming, the Russians Are Coming, The (1966)",1,0,280,29,1920,1080,1.78,3828,1,49,25,0,0,1,32,76,0,0,0,12,1,2,0,18,6,0,1,0,0,0,1,1,4,6,736,0,0,0,0,0,0,0,0,2,0,2,23,0,114,1,0,0,9,0,0,0,0,0,0,0,0,0,0,213,1,0,1,44,0,21,1,0,0,0,4,0,6,0,0,10,24,3,0,0,0,0,0
8ePVWDcEWo0,5803,I Spy (2002),1,0,136,25,854,480,1.78,1079,0,47,0,4,2,1,0,1,1,0,0,0,4,2,2,0,1,0,0,0,1,0,0,0,10,1,110,0,0,1,0,0,0,1,0,0,1,1,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,9,0,2,44,9,2,1,0,30,0,0,0,0,0,13,4,0,0,0,3,0
nelE1UbylSE,5808,"Weight of Water, The (2000)",1,0,124,29,360,240,1.5,351,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qrox5ZS2go,5809,Femme Fatale (2002),1,0,140,24,426,230,1.85,459,1,32,10,0,0,1,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,9,5,1,0,4
idBm6OKzkAE,5810,8 Mile (2002),1,0,107,24,426,230,1.85,480,0,29,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
cHr1z_o0upM,5812,Far from Heaven (2002),1,0,69,24,480,360,1.33,278,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,7,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JyNYoAd02Uo,5815,Half Past Dead (2002),1,0,143,23,854,470,1.82,675,0,56,0,5,0,3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,34,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1
3EGojp4Hh6I,5816,Harry Potter and the Chamber of Secrets (2002),1,0,140,23,1280,544,2.35,1178,0,1,0,7,1,14,0,10,1,0,0,0,0,16,0,0,1,0,0,0,1,0,1,0,5,1,74,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0
4XSnLQyX5qE,5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",1,0,109,24,426,230,1.85,406,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,3,0,1,0,1
hcZ6fnRLDLU,5825,"Life and Death of Colonel Blimp, The (1943)",1,0,264,30,640,480,1.33,2754,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,690,0,0,0,216,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
d8ngyY96grQ,5826,Rio Grande (1950),1,0,98,23,640,480,1.33,421,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,51,0,2,0,0,0,0,0,1,0,12,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
J2hllpRpL-0,5828,Blackrock (1997),1,0,596,25,480,360,1.33,4070,2,261,0,2,10,7,73,57,0,3,0,2,1,1,3,5,3,0,2,0,0,0,0,15,1,111,2,16,0,0,0,49,2,0,0,0,75,0,28,3,12,0,0,0,8,0,0,0,0,0,1,0,0,50,0,89,4,5,0,10,0,2,35,0,3,1,0,0,2,0,2,8,41,0,0,0,0,0,6
R_0Ej5N-hFQ,5833,Dog Soldiers (2002),1,0,61,25,320,180,1.78,89,0,2,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4
jr9HymWe19g,5834,Fingers (1978),1,0,213,30,1280,720,1.78,2002,0,31,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,14,235,9,0,0,0,0,0,0,0,0,0,0,27,6,16,1,0,0,4,0,0,0,0,0,0,0,0,0,0,74,0,57,0,19,0,3,20,4,3,0,49,10,19,0,3,1,76,1,1,0,0,0,0
KCq6mtpwpCw,5836,Houseboat (1958),1,0,335,30,640,346,1.85,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,110,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,626,205,0,114,63,1,4,0,0,17,0,19,8,0,0,0,0,41,0,0,0,0,0,0
wGcYT77ow40,5839,My Father's Glory (La gloire de mon père) (1990),1,0,110,23,720,480,1.5,725,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,2,1,3,0,0,0,0,0,63,6,19,0,0,0,0,0,1,1,0,0,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0
B7RSYfXIjj8,5840,"My Mother's Castle (Château de ma mère, Le) (1990)",1,0,74,29,854,480,1.78,1077,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,87,27,54,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
_qDaxkLUcTM,5841,Return to the Blue Lagoon (1991),1,0,106,23,320,240,1.33,179,0,0,0,3,0,0,0,4,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1b7Q0gmR-Y,5843,Toy Soldiers (1991),1,0,112,15,320,240,1.33,518,0,4,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0
HYr7J76-kp4,5846,Raggedy Man (1981),1,0,155,23,640,480,1.33,802,1,6,0,0,1,0,2,0,1,0,0,0,4,0,2,1,0,0,0,0,1,0,0,0,0,12,19,0,0,0,0,0,5,4,0,0,0,0,14,0,27,0,0,2,52,0,0,0,0,0,0,0,0,0,1,65,0,0,23,55,6,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0
ThIqOjfWT1E,5850,Road Games (a.k.a. Roadgames) (1981),1,0,127,24,426,240,1.77,406,0,11,0,5,0,4,48,7,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
gI2RNyaPTmA,5853,Scanners (1981),1,0,26,25,640,480,1.33,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,2
4FCHefQeuSM,5854,Sharky's Machine (1981),1,0,36,29,640,480,1.33,138,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
eBa1nudbYds,5859,Southern Comfort (1981),1,0,138,23,1920,1080,1.78,978,0,0,1,0,0,0,0,3,0,0,0,1,0,2,0,3,0,0,2,5,1,0,0,4,0,2,0,1,2,1,0,2,0,1,0,0,0,0,0,0,22,0,0,0,1,0,2,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,3,3,2,10,0,0,0,0,0,62,0,0,0,0,0,0
h2M9SLlHzzA,5866,They All Laughed (1981),1,0,67,29,640,480,1.33,444,4,50,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0
keET6waBJHk,5867,Thief (1981),1,0,114,23,640,480,1.33,401,0,13,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1
w4XdWJMTXqI,5868,This Is Elvis (1981),1,0,135,25,640,480,1.33,801,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,0,0,0,6,77,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
APv2vYpfn28,5869,True Confessions (1981),1,0,127,25,1280,680,1.88,1070,0,35,0,0,0,0,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,4,179,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,23,0,0,0,0,0,1,0,0,1,0,34,0,0,20,12,0,1,2,0,2,0,1,0,0,0,0,0,18,0,12,0,0,0,1
JurKSf8vj9Y,5872,Die Another Day (2002),1,0,145,25,1920,1026,1.87,654,0,34,0,10,1,19,29,3,0,0,0,0,19,0,0,6,0,0,1,0,0,0,0,3,1,1,47,0,0,0,0,0,0,0,0,0,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,0,0,1,0,12,6,0,0,13,1,2,0,1,0,0,2,1,0,0,0,0
k0gHibeHfdA,5873,The Emperor's Club (2002),1,0,146,29,640,480,1.33,1676,0,22,0,0,0,0,8,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,526,0,0,0,0,21,0,1,3,0,0,0,3,32,58,0,0,0,10,3,0,0,0,0,0,0,0,0,0,81,0,6,0,39,0,26,2,0,1,0,0,5,0,0,1,0,43,9,0,0,0,0,0
7fl8tyEIXXI,5878,Talk to Her (Hable con Ella) (2002),1,0,90,24,600,360,1.67,447,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,3,0,0,0,1,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
gvJAbA2VUVo,5880,Extreme Ops (2002),1,0,131,25,640,480,1.33,510,0,3,1,5,1,7,1,0,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,10,14,0,1,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0
n4sJA-E51bQ,5881,Solaris (2002),1,0,102,24,426,184,2.32,256,8,1,6,6,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,3,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,55,12,0,0,20,1,0,0,0,0,0,0,7,0,2,0,0,0
DJNT7C61NrE,5882,Treasure Planet (2002),1,0,116,23,1280,720,1.78,371,0,0,0,7,5,0,0,1,1,0,1,0,0,14,0,0,0,1,0,0,0,0,3,0,8,0,9,0,0,1,6,0,5,0,0,3,0,0,0,0,1,0,0,0,11,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0
3PDCl06vop0,5883,They (2002),1,0,145,23,854,480,1.78,465,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,14,1,0,18,0,0,9,0,0,0,0,0,0,0,3,5,0,0,0,0,0
Zq55yxODJiA,5888,Brother (Brat) (1997),1,0,69,25,600,360,1.67,405,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,15,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0
ZkCTSn8gcL4,5891,I Spit on Your Grave (Day of the Woman) (1978),1,0,173,29,640,480,1.33,455,0,8,0,1,0,0,0,120,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,9,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,11,0,0,0,0,0,0,0,3
vF-lF7slKV4,5900,Analyze That (2002),1,0,133,29,640,360,1.78,1704,0,45,0,0,0,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,226,0,0,0,0,0,0,0,0,0,0,0,27,3,20,0,0,9,36,9,0,0,0,0,0,0,0,0,0,159,22,9,0,6,0,23,1,0,1,5,3,13,1,0,1,0,14,5,23,0,0,0,0
SV_03kdGfGE,5901,Empire (2002),1,0,140,23,640,344,1.86,972,0,64,0,0,4,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,33,1,0,0,0,0,3,0,0,0,0,0,13,17,7,0,0,0,1,0,0,0,0,0,0,0,0,4,0,23,2,9,0,11,1,7,1,0,9,0,8,0,0,0,0,3,3,0,9,0,0,0,0
